price,year,odometer,manufacturer,model,condition,cylinders,fuel,transmission,type,age,cluster,cluster_name
8395,2007,117293,lexus,es350,excellent,6 cylinders,gas,automatic,sedan,14,3,老旧车
21495,2014,55807,bmw,535i m-sport 5-series,like new,6 cylinders,gas,automatic,sedan,7,1,中端车
6900,2015,143502,hyundai,sonata,good,4 cylinders,gas,automatic,sedan,6,0,经济型车
19500,2012,88884,bmw,750i,like new,8 cylinders,gas,automatic,sedan,9,0,经济型车
28950,2020,13047,mercedes-benz,benz gla 250,like new,4 cylinders,gas,automatic,SUV,1,2,高端车
17500,2007,184000,toyota,tundra,excellent,8 cylinders,gas,automatic,truck,14,3,老旧车
9950,2012,186147,ford,f250 r/cabl/bed,good,8 cylinders,gas,automatic,truck,9,3,老旧车
17500,2010,105420,ford,f250 utility bed v10,excellent,10 cylinders,gas,automatic,truck,11,3,老旧车
15500,2013,186021,toyota,tundra sr5 d/door,excellent,8 cylinders,gas,automatic,truck,8,0,经济型车
22950,2008,89608,dodge,sprinter wheelchair,excellent,6 cylinders,diesel,automatic,van,13,3,老旧车
19250,2015,177982,ford,f 250 cr long bed,good,8 cylinders,diesel,automatic,truck,6,0,经济型车
19900,2016,42792,acura,tlx,excellent,4 cylinders,gas,automatic,sedan,5,1,中端车
12499,2014,108581,ford,explorer police,excellent,6 cylinders,gas,automatic,SUV,7,0,经济型车
33990,2015,28153,jaguar,xj xjl portfolio sedan 4d,good,6 cylinders,other,other,sedan,6,2,高端车
38990,2015,48774,chevrolet,ss sedan 4d,good,8 cylinders,gas,other,sedan,6,2,高端车
6000,2010,203972,mazda,cx-9 grand touring,fair,6 cylinders,gas,automatic,other,11,3,老旧车
4000,2005,96570,volkswagen,tiguan,good,8 cylinders,gas,automatic,SUV,16,3,老旧车
39990,2018,47435,infiniti,qx80 sport utility 4d,good,8 cylinders,gas,automatic,other,3,2,高端车
7995,2012,102748,volvo,s60,good,5 cylinders,gas,automatic,sedan,9,0,经济型车
24995,2008,125485,ford,f-450 sd,good,8 cylinders,diesel,automatic,truck,13,3,老旧车
23900,2017,33589,audi,a3,good,4 cylinders,gas,automatic,convertible,4,1,中端车
37990,2018,36405,toyota,tacoma double cab trd,good,6 cylinders,gas,other,pickup,3,2,高端车
19990,2012,63138,infiniti,fx fx35 sport utility,good,6 cylinders,gas,other,other,9,1,中端车
24950,2005,169744,ford,f250 super duty lariat,excellent,8 cylinders,diesel,automatic,truck,16,3,老旧车
8900,2016,55000,ford,focus se sedan,excellent,4 cylinders,gas,automatic,sedan,5,1,中端车
7500,2015,76000,nissan,sentra s sedan,excellent,4 cylinders,gas,automatic,sedan,6,0,经济型车
6900,2015,71000,nissan,versa note sv hatchback,excellent,4 cylinders,gas,automatic,hatchback,6,0,经济型车
7500,2012,85000,ford,fusion se v6 sedan,like new,4 cylinders,gas,automatic,sedan,9,0,经济型车
22950,2016,136198,nissan,nv2500 hd cargo,excellent,6 cylinders,gas,automatic,van,5,0,经济型车
29950,2007,97192,ford,f250 super duty lariat,excellent,8 cylinders,diesel,automatic,truck,14,3,老旧车
29950,2017,172769,chevrolet,silverado 2500 hd,excellent,8 cylinders,gas,automatic,truck,4,0,经济型车
25950,2008,145935,ford,f250 super duty xlt,excellent,8 cylinders,diesel,automatic,truck,13,3,老旧车
32950,2015,157771,ford,f250 super duty 4x4,excellent,8 cylinders,diesel,automatic,truck,6,0,经济型车
12500,2014,41470,honda,cng ngv natural gas,excellent,4 cylinders,other,automatic,sedan,7,1,中端车
7500,2014,75680,mazda,mazda2 sport,excellent,4 cylinders,gas,automatic,hatchback,7,0,经济型车
9100,2010,104000,honda,fit sport,excellent,4 cylinders,gas,manual,hatchback,11,3,老旧车
20500,2018,6775,nissan,nv200 sv,new,6 cylinders,gas,automatic,mini-van,3,1,中端车
14500,2016,163181,ford,transit t250 cargo,good,6 cylinders,gas,automatic,van,5,0,经济型车
3050,2006,150000,volkswagen,jetta,excellent,5 cylinders,gas,automatic,sedan,15,3,老旧车
20990,2013,45720,hyundai,equus signature sedan 4d,good,8 cylinders,gas,other,sedan,8,1,中端车
18988,2017,68711,toyota,rav4,excellent,4 cylinders,gas,automatic,SUV,4,1,中端车
16590,2009,81993,infiniti,g g37 convertible 2d,good,6 cylinders,gas,other,other,12,3,老旧车
36990,2016,23190,gmc,sierra 2500 hd double cab,good,8 cylinders,gas,other,pickup,5,2,高端车
23990,2015,63934,lexus,gs 350 sedan 4d,good,6 cylinders,gas,other,sedan,6,1,中端车
19995,2012,52824,chevrolet,silverado 1500,excellent,6 cylinders,gas,automatic,pickup,9,1,中端车
13490,2014,89998,volkswagen,gti wolfsburg,good,4 cylinders,gas,manual,hatchback,7,0,经济型车
52995,2019,49467,ram,2500 big horn,good,6 cylinders,diesel,automatic,pickup,2,2,高端车
24995,2016,70362,bmw,x5 sdrive35i,good,6 cylinders,gas,automatic,other,5,1,中端车
6200,2014,140350,nissan,altima sl,excellent,4 cylinders,gas,automatic,sedan,7,0,经济型车
6000,2014,90200,volkswagen,jetta,excellent,4 cylinders,gas,automatic,sedan,7,0,经济型车
16888,2017,69835,honda,civic,excellent,4 cylinders,gas,automatic,coupe,4,1,中端车
18950,2010,168385,jeep,wrangler unlimited sport,excellent,6 cylinders,gas,automatic,SUV,11,3,老旧车
28950,2017,75261,ram,promaster cargo van,excellent,6 cylinders,gas,automatic,truck,4,1,中端车
23950,2015,180329,chevrolet,silverado,excellent,8 cylinders,gas,automatic,truck,6,0,经济型车
57900,2018,24207,chevrolet,suburban 1500,excellent,8 cylinders,gas,automatic,SUV,3,2,高端车
7995,2006,50882,toyota,corolla,excellent,4 cylinders,gas,automatic,sedan,15,3,老旧车
3300,2006,125000,ford,five hundred,excellent,6 cylinders,gas,automatic,sedan,15,3,老旧车
12950,2011,140370,chevrolet,express 3500 lt,excellent,8 cylinders,gas,automatic,van,10,3,老旧车
19900,2014,45675,chevrolet,express 1500 cargo van,excellent,8 cylinders,gas,automatic,van,7,1,中端车
26995,2015,126853,chevrolet,silverado 1500,excellent,6 cylinders,gas,automatic,pickup,6,0,经济型车
7995,2010,136649,toyota,corolla le,excellent,4 cylinders,gas,automatic,sedan,11,3,老旧车
8995,2016,85331,hyundai,accent,good,4 cylinders,gas,automatic,sedan,5,0,经济型车
11295,2013,73232,ford,fusion se,good,4 cylinders,gas,automatic,sedan,8,0,经济型车
12995,2006,87220,ford,f-150 xlt,excellent,8 cylinders,gas,automatic,truck,15,3,老旧车
31995,2018,39556,mercedes-benz,e-class,excellent,4 cylinders,gas,automatic,sedan,3,2,高端车
27500,2012,99989,mitsubishi,fuso fe160,excellent,4 cylinders,diesel,automatic,truck,9,0,经济型车
39500,2013,99332,ford,f750,excellent,6 cylinders,diesel,automatic,truck,8,2,高端车
7418,2006,26500,mini,cooper s,good,4 cylinders,gas,automatic,hatchback,15,3,老旧车
11980,2006,99461,lexus,rx330,excellent,6 cylinders,gas,automatic,SUV,15,3,老旧车
14980,2007,56000,lexus,rx350,excellent,6 cylinders,gas,automatic,SUV,14,3,老旧车
9880,2008,67000,toyota,solara se,excellent,4 cylinders,gas,automatic,coupe,13,3,老旧车
7000,2014,74000,ford,fiesta,excellent,4 cylinders,gas,automatic,hatchback,7,0,经济型车
12980,2013,36000,hyundai,elantra limited,excellent,4 cylinders,gas,automatic,sedan,8,1,中端车
8500,2016,8500,nissan,altima,like new,4 cylinders,gas,manual,sedan,5,1,中端车
7995,2012,88000,chrysler,town country,excellent,6 cylinders,gas,automatic,mini-van,9,0,经济型车
17500,2005,136801,ford,excursion eddie bauer,excellent,8 cylinders,diesel,automatic,wagon,16,3,老旧车
7250,2010,150000,toyota,corolla,excellent,4 cylinders,gas,automatic,sedan,11,3,老旧车
57925,2020,12500,ford,f150 lariat supercrew 4x4,like new,6 cylinders,gas,automatic,truck,1,2,高端车
8980,2006,75292,bmw,330i,excellent,6 cylinders,gas,automatic,sedan,15,3,老旧车
8500,2012,127151,chevrolet,colorado n work truck,excellent,4 cylinders,gas,automatic,pickup,9,0,经济型车
11995,2016,109241,kia,optima lx,excellent,4 cylinders,gas,automatic,sedan,5,0,经济型车
10995,2015,134500,ford,escape titanium,excellent,4 cylinders,gas,automatic,SUV,6,0,经济型车
8195,2014,159091,chevrolet,impala ltz,good,6 cylinders,gas,automatic,sedan,7,0,经济型车
5400,2010,227000,chrysler,town and country,good,6 cylinders,gas,automatic,mini-van,11,3,老旧车
35995,2019,9100,toyota,tundra dbl cab sr5,excellent,8 cylinders,gas,automatic,truck,2,2,高端车
11595,2015,112135,nissan,altima s,excellent,4 cylinders,gas,automatic,sedan,6,0,经济型车
10995,2016,101766,kia,forte lx,excellent,4 cylinders,gas,automatic,sedan,5,0,经济型车
7995,2011,122709,hyundai,sonata gls,excellent,4 cylinders,gas,automatic,sedan,10,3,老旧车
6995,2013,102495,kia,rio lx,excellent,4 cylinders,gas,automatic,sedan,8,0,经济型车
11595,2011,100783,ford,edge sel,excellent,6 cylinders,gas,automatic,SUV,10,0,经济型车
10500,2014,106197,kia,sorento,excellent,4 cylinders,gas,manual,SUV,7,0,经济型车
13500,2015,119037,ford,transit connect,excellent,4 cylinders,gas,automatic,van,6,0,经济型车
6500,2008,130981,bmw,328i,excellent,4 cylinders,gas,automatic,sedan,13,3,老旧车
33000,2015,84000,cadillac,escalade premium,excellent,8 cylinders,gas,automatic,wagon,6,2,高端车
31995,2018,39556,mercedes-benz,e-class,excellent,4 cylinders,gas,automatic,sedan,3,2,高端车
11295,2013,73232,ford,fusion se,good,4 cylinders,gas,automatic,sedan,8,0,经济型车
11595,2011,100783,ford,edge sel,excellent,6 cylinders,gas,automatic,SUV,10,0,经济型车
12995,2006,87220,ford,f-150 xlt,excellent,8 cylinders,gas,automatic,truck,15,3,老旧车
6695,2006,155649,toyota,corolla ce,good,4 cylinders,gas,automatic,sedan,15,3,老旧车
10995,2016,101766,kia,forte lx,excellent,4 cylinders,gas,automatic,sedan,5,0,经济型车
8995,2016,85331,hyundai,accent,good,4 cylinders,gas,automatic,sedan,5,0,经济型车
11595,2015,112135,nissan,altima s,excellent,4 cylinders,gas,automatic,sedan,6,0,经济型车
6995,2013,102495,kia,rio lx,good,4 cylinders,gas,automatic,sedan,8,0,经济型车
17800,2016,44100,bmw,320i sedan,excellent,4 cylinders,gas,automatic,sedan,5,1,中端车
7300,2015,58123,ford,c-max,salvage,4 cylinders,hybrid,automatic,hatchback,6,1,中端车
31995,2018,39556,mercedes-benz,e-class,excellent,4 cylinders,gas,automatic,sedan,3,2,高端车
7995,2010,136649,toyota,corolla le,excellent,4 cylinders,gas,automatic,sedan,11,3,老旧车
11595,2011,100783,ford,edge sel,excellent,6 cylinders,gas,automatic,SUV,10,0,经济型车
7995,2011,122709,hyundai,sonata gls,excellent,4 cylinders,gas,automatic,sedan,10,3,老旧车
29999,2007,103302,gmc,sierra,excellent,8 cylinders,gas,automatic,truck,14,3,老旧车
13900,2013,77000,volkswagen,beetle,excellent,4 cylinders,diesel,automatic,convertible,8,0,经济型车
15000,2013,67776,chevrolet,express g1500,excellent,8 cylinders,gas,automatic,van,8,0,经济型车
12500,2007,223192,chevrolet,silverado 1500 lt,excellent,8 cylinders,gas,automatic,pickup,14,3,老旧车
11900,2011,74900,hyundai,equus signature,good,8 cylinders,gas,automatic,sedan,10,0,经济型车
8500,2006,194440,toyota,tundra sr5,excellent,8 cylinders,gas,automatic,truck,15,3,老旧车
8000,2010,91630,toyota,prius,excellent,4 cylinders,gas,automatic,hatchback,11,3,老旧车
23000,2015,52518,toyota,highlander,excellent,6 cylinders,gas,automatic,SUV,6,1,中端车
6995,2013,102495,kia,rio lx,excellent,4 cylinders,gas,automatic,sedan,8,0,经济型车
12995,2006,87220,ford,f-150 xlt,excellent,8 cylinders,gas,automatic,truck,15,3,老旧车
16750,2019,30000,mazda,cx-5 sport suv 4d,excellent,4 cylinders,gas,automatic,SUV,2,1,中端车
10995,2016,101766,kia,forte lx,excellent,4 cylinders,gas,automatic,sedan,5,0,经济型车
20000,2014,66330,bmw,x3 xdrive35i,excellent,6 cylinders,gas,automatic,hatchback,7,1,中端车
39590,2019,23488,chevrolet,silverado 1500 ld,good,8 cylinders,gas,other,pickup,2,2,高端车
39990,2018,27214,chevrolet,colorado crew cab zr2,good,6 cylinders,other,other,pickup,3,2,高端车
31990,2017,15498,ram,1500 crew cab express pickup,good,8 cylinders,gas,other,pickup,4,2,高端车
26990,2017,41335,nissan,titan single cab sv,good,8 cylinders,gas,other,pickup,4,1,中端车
3900,2006,160000,chevrolet,malibu,excellent,6 cylinders,gas,automatic,sedan,15,3,老旧车
29990,2016,17302,chevrolet,colorado extended cab,good,6 cylinders,gas,other,pickup,5,2,高端车
27990,2012,68696,gmc,sierra 2500 hd extended cab,good,8 cylinders,gas,other,pickup,9,1,中端车
30990,2014,87922,chevrolet,suburban 1500 ltz,good,8 cylinders,other,other,other,7,1,中端车
34590,2016,29499,chevrolet,silverado 1500 double,good,6 cylinders,gas,other,pickup,5,2,高端车
6990,2008,122000,chevrolet,malibu lt 4dr sedan w,excellent,6 cylinders,gas,automatic,sedan,13,3,老旧车
5990,2005,134000,ford,escape limited 4dr suv,good,6 cylinders,gas,automatic,SUV,16,3,老旧车
11990,2013,100248,dodge,charger se 4dr sedan,like new,6 cylinders,gas,automatic,sedan,8,0,经济型车
5990,2008,135775,pontiac,torrent base 4dr suv,like new,6 cylinders,gas,automatic,SUV,13,3,老旧车
6490,2012,131000,chevrolet,malibu ls fleet 4dr s,like new,6 cylinders,gas,automatic,sedan,9,0,经济型车
7990,2012,134000,hyundai,elantra gls 4dr sedan 6,good,4 cylinders,gas,automatic,sedan,9,0,经济型车
8990,2011,144000,ford,edge limited 4dr crossove,like new,6 cylinders,gas,automatic,SUV,10,3,老旧车
9995,2014,54830,chevrolet,cruze lt,like new,4 cylinders,gas,automatic,sedan,7,1,中端车
12995,2014,112054,ford,escape,excellent,4 cylinders,gas,automatic,SUV,7,0,经济型车
32995,2015,68564,toyota,tacoma,excellent,6 cylinders,gas,automatic,pickup,6,2,高端车
12995,2015,53089,mitsubishi,outlander,like new,4 cylinders,gas,automatic,SUV,6,1,中端车
32990,2017,30041,jeep,wrangler unlimited sport,good,6 cylinders,gas,other,other,4,2,高端车
30590,2016,5937,dodge,challenger r/t coupe 2d,good,8 cylinders,gas,other,coupe,5,2,高端车
31990,2017,891,jeep,wrangler sport s utility 2d,good,6 cylinders,gas,other,other,4,2,高端车
25990,2014,82140,chevrolet,silverado 1500 regular,good,8 cylinders,other,automatic,pickup,7,1,中端车
38590,2012,38955,mercedes-benz,sl-class sl 550,good,8 cylinders,gas,other,other,9,2,高端车
27990,2018,37332,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,other,pickup,3,2,高端车
25990,2013,42045,mercedes-benz,e-class e 550,good,8 cylinders,gas,automatic,coupe,8,1,中端车
13911,2011,100567,buick,enclave,excellent,6 cylinders,gas,automatic,SUV,10,0,经济型车
9910,2010,109534,honda,civic lxs,excellent,4 cylinders,gas,automatic,sedan,11,3,老旧车
13818,2018,103361,nissan,sentra,excellent,4 cylinders,gas,automatic,sedan,3,0,经济型车
11913,2013,63871,ford,escape xlt,excellent,4 cylinders,gas,automatic,SUV,8,0,经济型车
11917,2017,51548,hyundai,accent,like new,4 cylinders,gas,automatic,sedan,4,1,中端车
10515,2015,88117,mitsubishi,lancer,excellent,4 cylinders,gas,automatic,sedan,6,0,经济型车
12916,2013,114263,cadillac,xts,excellent,6 cylinders,gas,automatic,sedan,8,0,经济型车
19914,2014,214133,chevrolet,silverado 1500 lt,excellent,8 cylinders,gas,automatic,truck,7,0,经济型车
14913,2013,196418,ford,f150 4x4,excellent,8 cylinders,gas,automatic,truck,8,0,经济型车
9910,2010,109534,honda,civic lxs,excellent,4 cylinders,gas,automatic,sedan,11,3,老旧车
7914,2014,94603,hyundai,elantra,excellent,4 cylinders,gas,automatic,sedan,7,0,经济型车
9909,2009,160952,ford,flex sel,excellent,6 cylinders,gas,automatic,wagon,12,3,老旧车
13818,2018,103361,nissan,sentra,excellent,4 cylinders,gas,automatic,sedan,3,0,经济型车
11912,2012,148792,ford,flex sel,excellent,6 cylinders,gas,automatic,wagon,9,0,经济型车
9911,2011,100445,mini,cooper s,excellent,4 cylinders,gas,automatic,coupe,10,0,经济型车
8412,2012,133291,ford,fusion,excellent,4 cylinders,gas,automatic,sedan,9,0,经济型车
6907,2007,163105,honda,accord,excellent,6 cylinders,gas,automatic,SUV,14,3,老旧车
11915,2015,97963,ford,fusion se,excellent,4 cylinders,gas,automatic,sedan,6,0,经济型车
6908,2008,133999,chevrolet,impala ltz,excellent,6 cylinders,gas,automatic,sedan,13,3,老旧车
11913,2013,63871,ford,escape xlt,excellent,4 cylinders,gas,automatic,SUV,8,0,经济型车
9913,2013,126042,dodge,journey,excellent,6 cylinders,gas,automatic,SUV,8,0,经济型车
19505,2005,165004,ford,f250 lariat,excellent,8 cylinders,diesel,automatic,truck,16,3,老旧车
19914,2014,214133,chevrolet,silverado 1500 lt,excellent,8 cylinders,gas,automatic,truck,7,0,经济型车
14913,2013,196418,ford,f150 4x4,excellent,8 cylinders,gas,automatic,truck,8,0,经济型车
11912,2012,148792,ford,flex sel,excellent,6 cylinders,gas,automatic,wagon,9,0,经济型车
11915,2015,97963,ford,fusion se,excellent,4 cylinders,gas,automatic,sedan,6,0,经济型车
11515,2015,81171,hyundai,veloster,excellent,4 cylinders,gas,automatic,coupe,6,0,经济型车
13515,2015,71862,volkswagen,jetta,excellent,4 cylinders,gas,automatic,sedan,6,1,中端车
10515,2015,88117,mitsubishi,lancer,excellent,4 cylinders,gas,automatic,sedan,6,0,经济型车
8915,2015,143876,chrysler,200,excellent,4 cylinders,gas,automatic,sedan,6,0,经济型车
11917,2017,51548,hyundai,accent,like new,4 cylinders,gas,automatic,sedan,4,1,中端车
7914,2014,94603,hyundai,elantra,excellent,4 cylinders,gas,automatic,sedan,7,0,经济型车
8915,2015,143876,chrysler,200,excellent,4 cylinders,gas,automatic,sedan,6,0,经济型车
13911,2011,100567,buick,enclave,excellent,6 cylinders,gas,automatic,SUV,10,0,经济型车
12916,2013,114263,cadillac,xts,excellent,6 cylinders,gas,automatic,sedan,8,0,经济型车
7912,2012,155503,ford,fusion se,excellent,4 cylinders,gas,automatic,sedan,9,0,经济型车
8512,2012,134292,chevrolet,cruze,excellent,4 cylinders,gas,automatic,sedan,9,0,经济型车
6910,2010,137821,mazda,5,excellent,4 cylinders,gas,automatic,hatchback,11,3,老旧车
8909,2009,150456,ford,explorer eddie bauer 4x4,excellent,6 cylinders,gas,automatic,SUV,12,3,老旧车
12913,2013,70457,hyundai,sonata,excellent,4 cylinders,gas,automatic,sedan,8,0,经济型车
8313,2013,169195,nissan,altima,excellent,4 cylinders,gas,automatic,sedan,8,0,经济型车
11914,2014,170591,chrysler,300 s,excellent,6 cylinders,gas,automatic,sedan,7,0,经济型车
11913,2014,113062,chevrolet,equinox ltz,excellent,4 cylinders,gas,automatic,SUV,7,0,经济型车
12907,2007,169211,gmc,yukon,excellent,8 cylinders,gas,automatic,SUV,14,3,老旧车
9511,2011,105685,chevrolet,malibu ltz,excellent,4 cylinders,gas,automatic,sedan,10,0,经济型车
24911,2011,126523,gmc,sierra 1500,excellent,8 cylinders,gas,automatic,truck,10,0,经济型车
7911,2011,125370,chevrolet,impala ls,excellent,6 cylinders,gas,automatic,sedan,10,3,老旧车
13907,2007,156193,gmc,yukon xl,excellent,8 cylinders,gas,automatic,SUV,14,3,老旧车
19505,2005,165004,ford,f250 lariat,excellent,8 cylinders,diesel,automatic,truck,16,3,老旧车
19505,2005,165004,ford,f250 lariat,excellent,8 cylinders,diesel,automatic,truck,16,3,老旧车
13907,2007,156193,gmc,yukon xl,excellent,8 cylinders,gas,automatic,SUV,14,3,老旧车
